id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,tract,business,mailaddress,geocode
485,2013-01-28,470226,ACTIVE,41,2008-11-05,2013-10-31,"MEIS SUSHI HOUSE INC","509 TELEGRAPH CYN, STE A, CHULA VISTA, CA  91910-6436",0134.09,"MEIS SUSHI HOUSE","",3702
486,2013-01-28,470246,ACTIVE,21,2009-05-19,2013-04-30,"FRESH & EASY NEIGHBORHOOD MARKET INC","691 THIRD AVE, CHULA VISTA, CA  91910",0129.00,"FRESH & EASY NEIGHBORHOOD MARKET STORE 1275","2120 PARK PL, STE 200 EL SEGUNDO, CA  90245-4741",3702
487,2013-01-28,505602,ACTIVE,41,2011-01-27,2012-12-31,"ZINGARI LLC","321-23 THIRD AVE, CHULA VISTA, CA  91910-3910",0123.02,ITALIANISSIMO,"323 THIRD AVE CHULA VISTA, CA  91910-3910",3702
488,2013-01-28,399297,ACTIVE,48,2003-05-15,2013-04-30,"DIA MOND INC","771-73 THIRD AVE, CHULA VISTA, CA  91910-5828",0129.00,"DIMOND JIMS NIGHTCLUB","",3702
489,2013-01-28,304725,ACTIVE,41,1995-03-21,2013-02-28,"DIAZ, MARIA G","1009 THIRD AVE, CHULA VISTA, CA  91911",0131.02,"LOS PANCHOS TACO SHOP","",3702
490,2013-01-28,344774,ACTIVE,41,1998-09-23,2013-12-31,"RUBIOS RESTAURANTS INC","1016 TIERRA DEL REY, CHULA VISTA, CA  91910",0134.20,"RUBIOS FRESH MEXICAN GRILL 59","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3702
491,2013-01-28,340761,ACTIVE,47,2001-08-08,2013-07-31,"IL FORNAIO AMERICA CORPORATION","1333 1ST ST, CORONADO, CA  92118",0110.00,"IL FORNAIO","770 TAMALPAIS DR, STE 400 CORTE MADERA, CA  94925",3703
492,2013-01-28,374455,ACTIVE,41,2001-10-25,2013-09-30,"BERTA, MARY ANN","1106 1ST ST, CORONADO, CA  92118",0110.00,TARTINE,"",3703
493,2013-01-28,391018,ACTIVE,47,2002-12-26,2013-11-30,"CHLN INC","1201 1ST ST, BLDG 3, CORONADO, CA  92118",0110.00,PEOHES,"1510 WEST LOOP S ATTN LICENSING DEPT HOUSTON, TX  77027-9505",3703
494,2013-01-28,469498,ACTIVE,41,2008-09-03,2013-08-31,"SPATABAKER INC","1201 1ST ST, KIOSK 5, CORONADO, CA  92118-4405",0110.00,"LIL PIGGYS BAR B Q","PO BOX 182225 CORONADO, CA  92178-2225",3703
495,2013-01-28,481064,ACTIVE,41,2009-10-23,2013-04-30,"NADOLIFE INC","1201 1ST ST, KIOSK 6, CORONADO, CA  92118-4405",0110.00,"VILLAGE PIZZERIA BAYSIDE","PO BOX 182225 CORONADO, CA  92178-2225",3703
496,2013-01-28,449226,ACTIVE,47,2007-03-27,2013-02-28,"CHEESE WINE DESSERTS LLC","1201 1ST ST, STE 115, CORONADO, CA  92118-1462",0110.00,"CANDELAS ON THE BAY","",3703
497,2013-01-28,339816,ACTIVE,41,1998-03-20,2013-02-28,"SPIROS GYROS INC","1201 1ST ST, STE 4, CORONADO, CA  92118",0110.00,"SPIROS GYROS INC","",3703
498,2013-01-28,358150,ACTIVE,47,2000-01-10,2013-12-31,"CCMH CORONADO LLC","2000 2ND ST, CORONADO, CA  92118",0110.00,"CORONADO ISLAND MARRIOTT RESORT","610 SMITHFIELD ST, STE 300 PITTSBURGH, PA  15222-2512",3703
499,2013-01-28,364494,ACTIVE,41,2000-03-30,2013-04-30,"DERFLINGERSANCHEZ, ROSWITHA","1120 ADELLA AVE, CORONADO, CA  92118",0218.00,"BINOS EUROPEAN COFFEES AND CREPES","",3703
500,2013-01-28,475721,ACTIVE,67,2009-10-23,2012-12-31,"TRANT MANOR LLC","1060 ADELLA AVE, CORONADO, CA  92118",0218.00,"1906 LODGE AT CORONADO BEACH","",3703
501,2013-01-28,26207,ACTIVE,51,1979-05-29,2013-07-31,"CORONADO SHORES LANDSCAPE & RECREATION COMMITTEE","1768 AVENIDA DEL MUNDO, CORONADO, CA  92118",0216.00,"BEACH CLUB THE","1740 AVENIDA DEL MUNDO, ROEDER PAVILION CORONADO, CA  92118",3703
502,2013-01-28,440691,ACTIVE,86,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","150 B AVE, CORONADO, CA  92118",0110.00,"ALBERTSONS 6747","PO BOX 20 BOISE, ID  83726-0020",3703
503,2013-01-28,440691,ACTIVE,21,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","150 B AVE, CORONADO, CA  92118",0110.00,"ALBERTSONS 6747","PO BOX 20 BOISE, ID  83726-0020",3703
504,2013-01-28,325197,ACTIVE,41,1996-12-12,2013-11-30,"LADY MO INC","1001 C AVE, CORONADO, CA  92118-3413",0218.00,"SWADDEE THAI RESTAURANT OF CORONADO","8998 HAMPE CT SAN DIEGO, CA  92129-4456",3703
505,2013-01-28,463886,ACTIVE,41,2008-03-20,2013-02-28,"LADY MO INC","1007 C AVE, CORONADO, CA  92118-3413",0218.00,"FISH COMPANY THE","8998 HAMPE CT SAN DIEGO, CA  92129-4456",3703
506,2013-01-28,297052,ACTIVE,51,1994-07-25,2013-04-30,"CORONADO CAYS YACHT CLUB","30 CARIBE CAY N, CORONADO, CA  92118",0106.01,"CORONADO CAYS YACHT CLUB","",3703
507,2013-01-28,362421,ACTIVE,47,2000-03-08,2013-05-31,"51ST ST & 8TH AVE CORP","4000 CORONADO BAY RD, CORONADO, CA  92118",0106.01,"LOEWS CORONADO BAY RESORT","",3703
508,2013-01-28,488675,ACTIVE,41,2010-07-23,2013-06-30,"MARTHA, HANAN WADIE","507 GRAND CARIBE CSWY, CORONADO, CA  92118-3303",0106.01,"CALYPSO CAFE","",3703
509,2013-01-28,517949,ACTIVE,47,2012-03-14,2013-02-28,"CHEZ CORONADO LLC","1132 LOMA AVE, CORONADO, CA  92118",0218.00,"CHEZ LOMA","1047 B AVE CORONADO, CA  92118",3703
510,2013-01-28,147444,ACTIVE,47,1983-11-14,2013-04-30,"MCPS IRISH PUB INC","1107 ORANGE AVE, CORONADO, CA  92118",0218.00,"MCPS IRISH PUB","",3703
511,2013-01-28,194582,ACTIVE,86,1987-03-03,2013-06-30,"VONS COMPANIES INC THE","868 ORANGE AVE, CORONADO, CA  92118",0108.00,"VONS 2364","PO BOX 29096 PHOENIX, AZ  85038-9096",3703
512,2013-01-28,194582,ACTIVE,21,1987-03-03,2013-06-30,"VONS COMPANIES INC THE","868 ORANGE AVE, CORONADO, CA  92118",0108.00,"VONS 2364","PO BOX 29096 PHOENIX, AZ  85038-9096",3703
513,2013-01-28,229918,ACTIVE,47,1989-05-24,2013-08-31,"MAINSAIL INC","932 ORANGE AVE, CORONADO, CA  92118",0108.00,"","",3703
514,2013-01-28,272871,ACTIVE,41,1992-09-11,2013-01-31,"HANLON, SCOTT M","1166-68 ORANGE AVE, CORONADO, CA  92118",0218.00,"RHINOCEROS CAFE & GRILL","3509 CURLEW ST SAN DIEGO, CA  92103",3703
515,2013-01-28,283114,ACTIVE,47,1993-04-26,2013-04-30,"SWEET, JEFFREY R","965 ORANGE AVE, CORONADO, CA  92118",0109.00,"DANNY PALM BAR & GRILL","PO BOX 180268 CORONADO, CA  92117",3703
516,2013-01-28,331092,ACTIVE,41,1997-06-09,2013-04-30,"ISLAND PASTA CORONADO INC","1202 ORANGE AVE, CORONADO, CA  92118",0218.00,"ISLAND PASTA","",3703
517,2013-01-28,334390,ACTIVE,20,1997-11-07,2013-10-31,"AEGERTER, CHARLOTTE A","1146 ORANGE AVE, CORONADO, CA  92118",0218.00,"IN GOOD TASTE","",3703
518,2013-01-28,343508,ACTIVE,47,1998-11-17,2013-07-31,"ISLAND PASTA CORONADO INC","1031 ORANGE AVE, CORONADO, CA  92118",0218.00,"COSTA AZUL CORONADO","",3703
519,2013-01-28,368704,ACTIVE,48,2000-09-08,2013-01-31,"LITTLE CLUB INCORPORATED THE","132 ORANGE AVE, CORONADO, CA  92118",0111.00,"LITTLE CLUB INCORPORATED THE","",3703
520,2013-01-28,390095,ACTIVE,52,2004-08-19,2013-07-31,"VFW POST 2422 GENERAL HENRY D STYER","557-559 ORANGE AVE, CORONADO, CA  92118",0110.00,VFW,"",3703
521,2013-01-28,402166,ACTIVE,47,2003-08-04,2013-07-31,"S&A; MANAGEMENT INC","1301 ORANGE AVE, CORONADO, CA  92118",0218.00,"BISTRO D ASIA","",3703
522,2013-01-28,403384,ACTIVE,41,2003-09-22,2013-08-31,"TOVAR, JOSE GERARDO","520 ORANGE AVE, CORONADO, CA  92118",0111.00,"CROWN BISTRO","",3703
523,2013-01-28,421690,ACTIVE,41,2005-02-07,2013-01-31,"LAMBS PLAYERS THEATRE","1138 ORANGE AVE, CORONADO, CA  92118",0218.00,"ENCORE CAFE","PO BOX 182229 CORONADO, CA  92178",3703
524,2013-01-28,427756,ACTIVE,41,2005-08-11,2013-07-31,"CAFE 1134 INC","1134 ORANGE AVE, CORONADO, CA  92118",0218.00,"CAFE 1134","",3703
525,2013-01-28,49412,ACTIVE,47,1994-01-01,2013-02-28,"BRIGANTINE THE","1333 ORANGE AVE, CORONADO, CA  92118",0218.00,"","7889 OSTROW ST SAN DIEGO, CA  92111-3602",3703
526,2013-01-28,508046,ACTIVE,41,2011-06-22,2013-05-31,"SAIKO SUSHI LLC","116 ORANGE AVE, CORONADO, CA  92118",0111.00,"SAIKO SUSHI","",3703
527,2013-01-28,510497,ACTIVE,41,2011-12-28,2013-11-30,"DE LAGRAVE ASSOCIATES  INC","849 ORANGE AVE, CORONADO, CA  92118",0109.00,"ALEXANDERS PIZZA","1033 B AVE, STE 101 PMB 149 CORONADO, CA  92118",3703
528,2013-01-28,516856,ACTIVE,41,2012-05-03,2013-04-30,"DELUX DOGS LLC","943 ORANGE AVE, CORONADO, CA  92118",0109.00,"DELUX DOGS","",3703
529,2013-01-28,470096,ACTIVE,21,2008-09-23,2013-08-31,"CENTRAL LIQ INC","178 ORANGE AVE, CORONADO, CA  92118-1409",0111.00,"CENTRAL LIQUOR","",3703
530,2013-01-28,481653,ACTIVE,41,2010-01-28,2013-12-31,"SHIBBY LLC","120 ORANGE AVE, CORONADO, CA  92118-1409",0111.00,SAPORI,"",3703
531,2013-01-28,502031,ACTIVE,47,2011-03-16,2013-02-28,"BIAFORE RESTAURANTS LLC","126 ORANGE AVE, CORONADO, CA  92118-1409",0111.00,"CORONADO FIREHOUSE BAR & GRILL","",3703
532,2013-01-28,505814,ACTIVE,48,2011-03-24,2013-02-28,"NICKY ROTTENS INVESTMENT GROUP INC","104 ORANGE AVE, CORONADO, CA  92118-1409",0111.00,"NICKY ROTTENS BAR & BURGER JOINT","510 MARKET ST, 2ND FLOOR SAN DIEGO, CA  92101-7025",3703
533,2013-01-28,473516,ACTIVE,41,2009-01-30,2012-12-31,"ESQUER ENTERPRISES","847 ORANGE AVE, CORONADO, CA  92118-2603",0109.00,"NIGHT AND DAY CAFE","C/O PENNY YOUNGBERG, 12020 VIA FELICIA EL CAJON, CA  92019",3703
534,2013-01-28,453120,ACTIVE,21,2007-06-06,2013-03-31,"NINA CHRIS INC","933 ORANGE AVE, CORONADO, CA  92118-2609",0109.00,"CORONADO BOTTLE SHOP","",3703
535,2013-01-28,450342,ACTIVE,20,2007-04-05,2013-03-31,"NORDENGREEN WINE VENTURES LLC","928 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,WINESTYLES,"",3703
536,2013-01-28,450342,ACTIVE,42,2007-04-05,2013-03-31,"NORDENGREEN WINE VENTURES LLC","928 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,WINESTYLES,"",3703
537,2013-01-28,466551,ACTIVE,41,2008-06-11,2013-05-31,"ROGUE RESTAURANTS INC","922 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,"BURGER LOUNGE","3909 FOURTH AVE SAN DIEGO, CA  92103-3109",3703
538,2013-01-28,477477,ACTIVE,20,2009-10-05,2013-09-30,"AMERICAN PETROLEUM SERVICE INC","900 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,"SERVICE 76","",3703
539,2013-01-28,510249,ACTIVE,41,2011-08-24,2013-07-31,"956 ORANGE LLC","956 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,"VILLA NUEVA BAKERY","",3703
540,2013-01-28,517197,ACTIVE,41,2012-05-07,2013-04-30,"SLAM'D RESTAURANT GROUP LLC","926 ORANGE AVE, CORONADO, CA  92118-2610",0108.00,"SLAM'D RESTAURANT","",3703
541,2013-01-28,453187,ACTIVE,42,1994-01-01,2013-03-31,"CHRIS NINA INC","878 ORANGE AVE, CORONADO, CA  92118-2619",0108.00,"AVENUE LIQUOR","",3703
542,2013-01-28,453187,ACTIVE,21,1994-01-01,2013-06-30,"CHRIS NINA INC","878 ORANGE AVE, CORONADO, CA  92118-2619",0108.00,"AVENUE LIQUOR","",3703
543,2013-01-28,456977,ACTIVE,47,2007-09-12,2013-04-30,"BORREGO, MARTHA GLORIA","1309 ORANGE AVE, CORONADO, CA  92118-2916",0218.00,"LA TERRAZZA RISTORANTE","",3703
544,2013-01-28,469441,ACTIVE,47,2008-10-17,2013-09-30,"VIGILUCCIS RESTAURANTS GROUP INC","1300 ORANGE AVE, CORONADO, CA  92118-2917",0218.00,"VIGILUCCIS RESTAURANT","3878 CARLSBAD BLVD CARLSBAD, CA  92008-4008",3703
545,2013-01-28,506475,ACTIVE,47,2011-09-23,2013-08-31,"GREEN ORDER LLC","1360 ORANGE AVE, CORONADO, CA  92118-2917",0218.00,"LA SALSA RESTAURANT","1279 VALPARAISO DR EAST PLACENTIA, CA  92870-3930",3703
546,2013-01-28,523340,ACTIVE,47,2012-10-19,2013-09-30,"NAKED MOLE RAT INC","1310 ORANGE AVE, CORONADO, CA  92118-2917",0218.00,"TAVERN THE","",3703
547,2013-01-28,480293,ACTIVE,47,2009-12-17,2013-11-30,"KSL HDC MANAGEMENT CO LLC","1500 ORANGE AVE, CORONADO, CA  92118-2918",0218.00,"HOTEL DEL CORONADO","",3703
548,2013-01-28,480293,ACTIVE,21,2009-12-17,2013-11-30,"KSL HDC MANAGEMENT CO LLC","1500 ORANGE AVE, CORONADO, CA  92118-2918",0218.00,"HOTEL DEL CORONADO","",3703
549,2013-01-28,504159,ACTIVE,47,2011-06-09,2013-05-31,"NADOLIFE INC","1015 ORANGE AVE, CORONADO, CA  92118-3405",0218.00,"LEROY'S KITCHEN LOUNGE","PO BOX 182225 CORONADO, CA  92178-2225",3703
550,2013-01-28,481061,ACTIVE,41,2009-10-23,2013-09-30,"NADOLIFE INC","1206 ORANGE AVE, CORONADO, CA  92118-3408",0218.00,"VILLAGE PIZZERIA","PO BOX 182225 CORONADO, CA  92178-2225",3703
551,2013-01-28,520463,ACTIVE,41,2012-08-14,2013-07-31,"TENT CITY LLC","1100 ORANGE AVE, CORONADO HISTORICAL MUSEUM, CORONADO, CA  92118",0218.00,"TENT CITY","416 3RD AVE SAN DIEGO, CA  92101",3703
552,2013-01-28,420333,ACTIVE,41,2005-01-27,2013-12-31,"YMS ENTERPRISE INC","1330 ORANGE AVE, STE 280, CORONADO, CA  92118",0218.00,"YUMMY SUSHI","",3703
553,2013-01-28,450353,ACTIVE,42,2007-04-05,2013-03-31,"NORDENGREEN WINE VENTURES LLC","928 ORANGE AVE, STE A, CORONADO, CA  92118-2610",0108.00,WINESTYLES,"",3703
554,2013-01-28,423407,ACTIVE,20,2005-06-13,2013-05-31,"CORONADO ISLAND GROCERY COMPANY","155 ORANGE AVE, STE C, CORONADO, CA  92118",0110.00,"BONEYS BAYSIDE MARKET","",3703
555,2013-01-28,423407,ACTIVE,42,2005-06-13,2013-05-31,"CORONADO ISLAND GROCERY COMPANY","155 ORANGE AVE, STE C, CORONADO, CA  92118",0110.00,"BONEYS BAYSIDE MARKET","",3703
556,2013-01-28,442876,ACTIVE,86,2006-11-20,2013-10-31,"CORONADO PARK PLACE INC","1000 PARK PL, CORONADO, CA  92118-2822",0218.00,"PARK PLACE LIQUOR","",3703
557,2013-01-28,442876,ACTIVE,21,2006-11-20,2013-10-31,"CORONADO PARK PLACE INC","1000 PARK PL, CORONADO, CA  92118-2822",0218.00,"PARK PLACE LIQUOR","",3703
558,2013-01-28,28087,ACTIVE,51,1994-01-01,2013-07-31,"CORONADO YACHT CLUB","1631 STRAND WAY, CORONADO, CA  92118",0216.00,"CORONADO YACHT CLUB","",3703
559,2013-01-28,377499,ACTIVE,47,2001-07-11,2013-06-30,"BOATHOUSE 1887 INC","1701 STRAND WAY, CORONADO, CA  92118",0216.00,"CORONADO BOATHOUSE 1887","",3703
560,2013-01-28,196202,ACTIVE,54,1987-08-06,2013-12-31,"HORNBLOWER YACHTS INC","1715 STRAND WAY, # B2, CORONADO, CA  92118",0216.00,"HORNBLOWER CRUISES & EVENTS","PIER 3 ON THE EMBARCADERO SAN FRANCISCO, CA  94111-2027",3703
561,2013-01-28,230507,ACTIVE,54,1989-07-12,2013-12-31,"HORNBLOWER YACHTS INC","1715 STRAND WAY, B DOCK, CORONADO, CA  92118",0216.00,"HORNBLOWER CRUISES & EVENTS","PIER 3 ON THE EMBARCADERO SAN FRANCISCO, CA  94111-2027",3703
562,2013-01-28,274670,ACTIVE,20,1992-09-08,2013-10-31,"KDME INC","1715 STRAND WY, CORONADO, CA  92118",0216.00,"","1641 QUIVIRA RD SAN DIEGO, CA  92109",3703
563,2013-01-28,437818,ACTIVE,64,2006-06-08,2013-04-30,"CORONADO COMMUNITY THEATRE INC","1835 STRAND WY, CORONADO, CA  92118",0216.00,"CORONADO PLAYHOUSE","",3703
564,2013-01-28,343230,ACTIVE,47,1998-08-03,2013-07-31,"CORONADO FOURSOME INC","2000 VISALIA ROW, CORONADO, CA  92118",0109.00,"CLUBHOUSE BAR & GRILL","",3703
565,2013-01-28,354776,ACTIVE,47,1999-09-08,2013-08-31,"KGN INC","225 15TH ST, DEL MAR, CA  92014-2304",0172.00,"JIMMY OS","",3711
566,2013-01-28,477044,ACTIVE,41,2009-07-16,2013-08-31,"DM PIZZA INC","211 15TH ST, DEL MAR, CA  92014-2304",0172.00,"DEL MAR PIZZA AND PASTA","",3711
567,2013-01-28,480011,ACTIVE,47,2009-07-27,2013-04-30,"SBICCA AN AMERICAN BISTRO L-PSHIP","215 15TH ST, DEL MAR, CA  92014-2304",0172.00,"SBICCA AN AMERICAN BISTRO","",3711
568,2013-01-28,369725,ACTIVE,47,2000-10-13,2013-02-28,"AMERICANA RESTAURANT GROUP INC","1454 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,AMERICANA,"",3711
569,2013-01-28,389339,ACTIVE,21,2002-07-29,2013-06-30,"GABBARA, JAMIL","1149 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"DEL MAR LIQUOR & DELI","",3711
570,2013-01-28,501457,ACTIVE,41,2010-08-17,2013-07-31,"BASAGOITIA, DANIELLA","1140 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"CAFE SECRET","",3711
571,2013-01-28,528030,ACTIVE,47,2013-01-16,2013-12-31,"LHOBERGE LESSEE, INC.","1540 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"LAUBERGE DEL MAR","",3711
572,2013-01-28,6278,ACTIVE,47,1977-07-01,2013-08-31,"BRIGANTINE THE","3263 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"","7889 OSTROW ST SAN DIEGO, CA  92111-3602",3711
573,2013-01-28,71197,ACTIVE,41,1979-08-09,2013-07-31,"J J & N ENTERPRISES INC","1212 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"BOARD & BREW","",3711
574,2013-01-28,83962,ACTIVE,47,1980-02-04,2013-02-28,"BULLYS CORPORATION","1404 CAMINO DEL MAR, DEL MAR, CA  92014",0172.00,"BULLYS DEL MAR","",3711
575,2013-01-28,478448,ACTIVE,47,2010-03-18,2013-02-28,"ZELS WOODEN NICKEL LLC","1247 CAMINO DEL MAR, DEL MAR, CA  92014-2505",0172.00,"ZELS DEL MAR","",3711
576,2013-01-28,460937,SUREND,41,2008-01-18,2012-12-31,"CREPES & CORKS LLC","1328 CAMINO DEL MAR, DEL MAR, CA  92014-2508",0172.00,"CREPES & CORKS CAFE","3028 DELFINA PL CARLSBAD, CA  92009-8208",3711
577,2013-01-28,478148,ACTIVE,47,2009-07-28,2013-01-31,"SSDH INC","1340-1342 CAMINO DEL MAR, DEL MAR, CA  92014-2508",0172.00,"EN FUEGO CANTINA & GRILL","1342 CAMINO DEL MAR DEL MAR, CA  92014-2508",3711
578,2013-01-28,515070,ACTIVE,47,2012-03-08,2013-02-28,"CREPES & CORKS LLC","1328 CAMINO DEL MAR, DEL MAR, CA  92014-2508",0172.00,"CREPES & CORKS RESTAURANT & WINEBAR","3028 DELFINA PL CARLSBAD, CA  92009-8208",3711
579,2013-01-28,522452,ACTIVE,20,2012-07-31,2013-02-28,"LE PASSAGE FRENCH BISTRO","1416 CAMINO DEL MAR, DEL MAR, CA  92014-2510",0172.00,"DEL MAR CHOCOLATE BAR","",3711
580,2013-01-28,487084,ACTIVE,80,2011-10-04,2012-12-31,"SAEONGE, SULANA BEHRINGER","944 CAMINO DEL MAR, DEL MAR, CA  92014-2606",0172.00,"LES ARTISTES INN","",3711
581,2013-01-28,509076,SUREND,41,2011-06-14,2013-05-31,"FAR SIGHT HOSPITALITY MANAGEMENT INC","720 CAMINO DEL MAR, DEL MAR, CA  92014-3008",0172.00,"BISTRO CAFE","",3711
582,2013-01-28,512746,ACTIVE,47,2012-06-21,2013-05-31,"PACIFICA STRATFORD LLC","710 CAMINO DEL MAR, DEL MAR, CA  92014-3008",0172.00,"HOTEL INDIGO","1775 HANCOCK ST, STE 100 SAN DIEGO, CA  92014-2035",3711
583,2013-01-28,501300,ACTIVE,41,2010-08-25,2013-01-31,"HEI HEI DEL MAR INC","1011 CAMINO DEL MAR, # 110 112 134-138, DEL MAR, CA  92014",0172.00,"CHINESE DOUBLE HAPPINESS RESTAURANT","",3711
584,2013-01-28,373403,ACTIVE,47,2001-04-24,2013-03-31,"IL FORNAIO AMERICA CORPORATION","1555 CAMINO DEL MAR, 301 & 327, DEL MAR, CA  92014",0172.00,"IL FORNAIO","770 TAMALPAIS DR, STE 400 CORTE MADERA, CA  94925",3711
585,2013-01-28,486718,ACTIVE,41,2010-06-22,2013-05-31,"SMASH BROS DEL MAR LLC","1555 CAMINO DEL MAR, SPC 117 & 118, DEL MAR, CA  92014",0172.00,"SMASH BURGER","2150 1ST AVE SAN DIEGO, CA  92101-2014",3711
586,2013-01-28,489523,ACTIVE,41,2010-07-16,2013-06-30,"PREPKITCHEN DEL MAR LLC","1201 CAMINO DEL MAR, STE 101, DEL MAR, CA  92014-2552",0172.00,PREPKITCHEN,"1044 WALL ST LA JOLLA, CA  92037-4437",3711
587,2013-01-28,504604,ACTIVE,41,2010-12-07,2013-11-30,"CAI FU CORPORATION","1555 CAMINO DEL MAR, STE 102, DEL MAR, CA  92014-2408",0172.00,"DEL MAR RENDEZVOUS","",3711
588,2013-01-28,478859,SUREND,42,2011-04-12,2013-03-31,"CONKWRIGHT, GEORGE A JR","1201 CAMINO DEL MAR, STE 200, DEL MAR, CA  92014-2552",0172.00,"DEL MAR WINE BAR","60010 BUCKTHORN LN MOUNTAIN CENTER, CA  92561-3589",3711
589,2013-01-28,482325,ACTIVE,41,2010-05-06,2013-12-31,"SHINBASHI RESTAURANT GROUP LLC","1555 CAMINO DEL MAR, STE 201, DEL MAR, CA  92014-2408",0172.00,SHINBASHI,"5807 VAN ALLEN WAY CARLSBAD, CA  92008-7309",3711
590,2013-01-28,384425,ACTIVE,21,2002-03-13,2013-02-28,"DALLO & CO INC","1555 CAMINO DEL MAR, STE 203, DEL MAR, CA  92014",0172.00,"HARVEST RANCH MARKET","5075 FEDERAL BLVD SAN DIEGO, CA  92102-2652",3711
591,2013-01-28,384425,ACTIVE,42,2002-03-13,2013-07-31,"DALLO & CO INC","1555 CAMINO DEL MAR, STE 203, DEL MAR, CA  92014",0172.00,"HARVEST RANCH MARKET","5075 FEDERAL BLVD SAN DIEGO, CA  92102-2652",3711
592,2013-01-28,523281,ACTIVE,47,2012-07-30,2013-06-30,"PACIFICA DEL MAR LPSHIP","1555 CAMINO DEL MAR, STE 209, DEL MAR, CA  92014",0172.00,"PACIFICA BREEZE","1555 CAMINO DEL MAR, STE 321 DEL MAR, CA  92014-2408",3711
593,2013-01-28,523282,ACTIVE,47,2012-08-01,2013-07-31,"PACIFICA DEL MAR LPSHIP","1555 CAMINO DEL MAR, STE 321, DEL MAR, CA  92014-2408",0172.00,"PACIFICA DEL MAR","1555 CAMINO DEL MAR, STE 321 DEL MAR, CA  92014-2408",3711
594,2013-01-28,500231,ACTIVE,47,2010-08-17,2013-07-31,"FLAVOR RESTAURANT & LOUNGE LLC","1555 CAMINO DEL MAR, STE 322-323, DEL MAR, CA  92014",0172.00,"FLAVOR RESTAURANT AND LOUNGE","",3711
595,2013-01-28,484484,ACTIVE,41,2009-12-31,2013-11-30,"KONISHI, AKIRA","1101 CAMINO DEL MAR, STE A, DEL MAR, CA  92014-2661",0172.00,"SUSHI JAPONE","14954 AVENIDA VENUSTO, # 95 SAN DIEGO, CA  92128-3876",3711
596,2013-01-28,432673,ACTIVE,41,2005-12-08,2013-11-30,"NOBILI, DANIELE","2334 CARMEL VALLEY RD, STE A, DEL MAR, CA  92014-3754",0083.24,"TRATTORIA PONTE VECCHIO","",3711
597,2013-01-28,100628,ACTIVE,47,1981-01-19,2013-08-31,"WATERFRONT RESTAURANTS INC","1660 COAST BLVD, DEL MAR, CA  92014",0172.00,"JAKES DEL MAR","225 PLAZA ST 300 SOLANA BEACH, CA  92075",3711
598,2013-01-28,181950,ACTIVE,47,1986-02-03,2013-10-31,"TOM RANGLAS INC","1670 COAST BLVD, DEL MAR, CA  92014",0172.00,"POSEIDON RESTAURANT","",3711
599,2013-01-28,241276,ACTIVE,47,1990-11-15,2013-06-30,"PREMIER FOOD SERVICES INC","2260 JIMMY DURANTE BLVD, DEL MAR, CA  92014",0172.00,"","7966 ARJONS DR SAN DIEGO, CA  92126",3711
600,2013-01-28,479249,ACTIVE,41,2009-07-20,2013-06-30,"GOOD NEWS CAFE INC","1307 STRATFORD CT, DEL MAR, CA  92014-2327",0172.00,"STRATFORD COURT CAFE","",3711
601,2013-01-28,442533,ACTIVE,47,2006-10-02,2013-09-30,"BLACKHORSE GRILLE LLC","3702 VIA DE LA VALLE, STE 101, DEL MAR, CA  92014",0173.06,"BLACKHORSE GRILLE","",3700
602,2013-01-28,323813,ACTIVE,42,1996-12-18,2013-11-30,"BISHAR, KATIE K","2650 VIA DE LA VALLE, STE C130, DEL MAR, CA  92014",0173.06,"WINE CONNECTION THE","",3711
603,2013-01-28,323813,ACTIVE,21,1996-12-18,2013-11-30,"BISHAR, KATIE K","2650 VIA DE LA VALLE, STE C130, DEL MAR, CA  92014",0173.06,"WINE CONNECTION THE","",3711
604,2013-01-28,480094,ACTIVE,41,2010-02-08,2013-01-31,"AMI SUSHI INC","755 ARNELE AVE, EL CAJON, CA  92020-2501",0162.02,"AMI SUSHI","",3704
605,2013-01-28,500352,ACTIVE,21,2010-08-25,2013-07-31,"ODESH, GANDY MANUEL","735 ARNELE AVE, EL CAJON, CA  92020-2501",0162.02,"ARNELE MARKET & LIQUOR","",3704
606,2013-01-28,18362,ACTIVE,21,1972-09-01,2013-06-30,"THRIFTY PAYLESS INC","1135 AVOCADO AVE, EL CAJON, CA  92020",0154.03,"RITE AID STORE 5625","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",3704
