address,city,state,zip
"10800 Waterton Road ","SAN DIEGO",CA,92131
"2500 Morningside Street ","SAN DIEGO",CA,92139
"11800 Pala Mission Road ",PALA,CA,92059
"4800 Orange Avenue ","SAN DIEGO",CA,92115
"2000 Commercial Street ","SAN DIEGO",CA,92113
"3800 Margaret Way ",CARLSBAD,CA,92008
"1800 Opaline Place ","CHULA VISTA",CA,""
"14200 Minorca Cove ","SAN DIEGO",CA,92014
"4700 Edison Street ","SAN DIEGO",CA,92117
"1000 S 30 Th Street ","SAN DIEGO",CA,92113
"2800 39 Th Street ","SAN DIEGO",CA,92105
"1900 S 40 Th Street ","SAN DIEGO",CA,92113
"3100 Toopal Drive ",OCEANSIDE,CA,92054
"200 Cananea Street ",VISTA,CA,92084
"1000 Goldeneye Vw ",CARLSBAD,CA,""
"600 S Johnson Avenue ","EL CAJON",CA,92020
"500 Mynah Place ",VISTA,CA,92083
"9300 Francis Drive ","SPRING VALLEY",CA,91977
"2400 Ridgegate Row ","SAN DIEGO",CA,92037
"10200 Royal Ann Avenue ","SAN DIEGO",CA,92126
"100 Kenyatta Drive ","SAN DIEGO",CA,92114
"800 47 Th Street ","SAN DIEGO",CA,92102
"4900 Defiance Way ","SAN DIEGO",CA,92115
"1300 Roselawn Avenue ","NATIONAL CITY",CA,91950
"3300 Cheyenne Avenue ","SAN DIEGO",CA,92117
"7200 Farmdale Street ","SAN DIEGO",CA,92114
"8200 Miramar Mall ","SAN DIEGO",CA,92121
"1000 S Evans Street ","SAN DIEGO",CA,92113
"1800 Redwood Street ",ESCONDIDO,CA,92025
"1200 Village View Road ",ENCINITAS,CA,92024
"500 Sunburst Lane ","CHULA VISTA",CA,91911
"5400 Chollas Parkway ","SAN DIEGO",CA,92105
"600 45 Th Street ","SAN DIEGO",CA,92102
"500 E Camden Avenue ","EL CAJON",CA,92020
"8900 Carlton Oaks Drive ",SANTEE,CA,92071
"5600 Willows Road ",ALPINE,CA,91901
"600 Taft Avenue ","EL CAJON",CA,92020
"700 Oak Burl Lane ",ENCINITAS,CA,92024
"600 62 Nd Street ","SAN DIEGO",CA,92114
"3500 33 Rd Street ","SAN DIEGO",CA,92104
"5800 Kelton Avenue ","LA MESA",CA,91942
"200 N Kalmia Street ",ESCONDIDO,CA,92025
"200 Bingham Drive ","SAN MARCOS",CA,92069
"1400 Lake Crest Drive ","CHULA VISTA",CA,91915
"300 Capricho Way ",OCEANSIDE,CA,92057
"1900 Cte Amalia ","SAN DIEGO",CA,92173
"600 Twining Avenue ","SAN DIEGO",CA,92154
"31900 Arlington Circle ",BONSALL,CA,92003
"800 W Grand Avenue ",ESCONDIDO,CA,92025
"1200 Essex Street ","SAN DIEGO",CA,92103
"5300 Laurel Street ","SAN DIEGO",CA,92105
"5500 Kiowa Drive ","SAN DIEGO",CA,91942
"4500 Pacific Highway ","SAN DIEGO",CA,92110
"2500 Eagle Valley Drive ","CHULA VISTA",CA,91914
"8100 Avnda Navidad ","SAN DIEGO",CA,92122
"5500 Copley Drive ","SAN DIEGO",CA,92111
"1000 Raedel Drive ","SAN DIEGO",CA,92154
"6100 Roberts Drive ","SAN DIEGO",CA,92139
"5300 Cte Playa Jacinto ","SAN DIEGO",CA,92124
"500 Butterwood Avenue ","SAN MARCOS",CA,92069
"800 21 St Street ","SAN DIEGO",CA,92102
"2100 Burroughs Street ","SAN DIEGO",CA,92111
"1200 Dennery Road ","SAN DIEGO",CA,92154
"20000 Pasqual Highlands Road ",RAMONA,CA,92065
"9400 Hito Court ","SAN DIEGO",CA,92129
"200 19 Th Street ","SAN DIEGO",CA,92102
"900 Morse Street ",OCEANSIDE,CA,92054
"1400 Papin Street ",OCEANSIDE,CA,92054
"2700 Nomel Lane ","LEMON GROVE",CA,91945
"5700 Adelaide Avenue ","SAN DIEGO",CA,92115
"4200 Half Moon Bay Way ",OCEANSIDE,CA,92054
"200 Ash Street ","SAN DIEGO",CA,92101
"5700 Armada Drive ",CARLSBAD,CA,92008
"3900 Birch Street ","SAN DIEGO",CA,92113
"800 Fuschsia ","SAN DIEGO",CA,""
"100 Meadowbrook Drive ","SAN DIEGO",CA,92114
"1400 05 Th Avenue ","SAN DIEGO",CA,92101
"1200 Roosevelt Avenue ","NATIONAL CITY",CA,91950
"4400 Salisbury Drive ",CARLSBAD,CA,92008
"3700 N Vista Campana ",OCEANSIDE,CA,92057
"7900 Lemon Grove Way ","LEMON GROVE",CA,91945
"1400 Walnutcreek Drive ",ENCINITAS,CA,92024
"7900 Arjons Drive ","SAN DIEGO",CA,92126
"600 Hatfield Lane ",RAMONA,CA,92065
"4500 Convoy Street ","SAN DIEGO",CA,92111
"5300 Winthrop Street ","SAN DIEGO",CA,92117
"700 Larkspur Court ","SAN MARCOS",CA,92078
"3500 Bluff Court ",CARLSBAD,CA,92010
"300 E Main Street ","EL CAJON",CA,92020
"9300 Mesa Vista Avenue ","LA MESA",CA,91941
"10200 Empress Avenue ","SAN DIEGO",CA,92126
"2400 Bali Cove ","SAN DIEGO",CA,92139
"8400 Paseo Del Ocaso ","SAN DIEGO",CA,92037
"1000 Harbor Drive ","SAN DIEGO",CA,92101
"0 Montebello Street ","CHULA VISTA",CA,91910
"11100 Mine Shaft Drive ",LAKESIDE,CA,92040
"6900 Sandpiper Place ",CARLSBAD,CA,92009
"5600 Lambda Lane ","LA MESA",CA,91942
"700 S Myers Street ",OCEANSIDE,CA,92054
"5900 Pacific Center Boulevard ","SAN DIEGO",CA,92121
"9100 Old Castle Road ","",CA,92026
"200 0 9 Th Street ",RAMONA,CA,92065
"3400 E Vista Way ","",CA,92084
"6300 Balboa Avenue ","SAN DIEGO",CA,92111
"1600 Dumar Street ","EL CAJON",CA,92019
"300 National City Boulevard ","NATIONAL CITY",CA,91950
"5100 Espinoza Road ","",CA,92021
"2500 Evergreen Street ","SAN DIEGO",CA,92106
"4400 Chelford Street ","SAN DIEGO",CA,92117
"9100 Emerald Grove Avenue ",LAKESIDE,CA,92040
"11200 Breckenridge Drive ","SAN DIEGO",CA,92131
"700 Hawaii Avenue ","SAN DIEGO",CA,92154
"600 S 47 Th Street ","SAN DIEGO",CA,92113
"5700 Lambda Lane ","LA MESA",CA,91942
"700 Main Street ",RAMONA,CA,92065
"5200 Imperial Avenue ","SAN DIEGO",CA,92114
"100 Lilac Extension Road ",PALA,CA,92059
"2900 Collura Street ","SAN DIEGO",CA,92105
"200 Elm Avenue ","CHULA VISTA",CA,91910
"300 Sea Vale Street ","CHULA VISTA",CA,91910
"5800 Yorkshire Avenue ","LA MESA",CA,91942
"3600 Granada Avenue ","SAN DIEGO",CA,92104
"8100 Casa Blanca Place ","SAN DIEGO",CA,92126
"600 I Avenue ",CORONADO,CA,92118
"900 Industrial Boulevard ","CHULA VISTA",CA,91911
"800 A Street ","SAN DIEGO",CA,92101
"13400 Hwy 8 Busn ",LAKESIDE,CA,""
"2500 Kings View Circle ","SPRING VALLEY",CA,91977
"1500 Blaine Avenue ","SAN DIEGO",CA,92103
"13900 Mango Drive ","SAN DIEGO",CA,92014
"10100 Foothill Court ","SPRING VALLEY",CA,91977
"1500 San Vicente Road ",RAMONA,CA,92065
"4400 Olive Hill Road ",FALLBROOK,CA,92028
"9300 Micaela Court ",LAKESIDE,CA,92040
"5400 White Oak Lane ","SAN DIEGO",CA,92130
"3600 Oleander Drive ","SAN DIEGO",CA,92106
"13100 Wimberly Square ","SAN DIEGO",CA,92128
"13200 Olive Tree Lane ",POWAY,CA,92064
"9000 Avocado Street ","SPRING VALLEY",CA,91977
"12600 Sabre Springs Parkway ","SAN DIEGO",CA,92128
"1300 S Escondido Boulevard ",ESCONDIDO,CA,92025
"0 Seagull Lane ",OCEANSIDE,CA,92057
"10900 Scripps Ranch Boulevard ","SAN DIEGO",CA,92131
"1100 10 Th Avenue ","SAN DIEGO",CA,92101
"2400 Skyline Drive ","LEMON GROVE",CA,91945
"3000 Fenelon Street ","SAN DIEGO",CA,92106
"8700 Dallas Street ","LA MESA",CA,91942
"2600 Roca Verde ","SPRING VALLEY",CA,91977
"8600 Tommy Drive ","SAN DIEGO",CA,92119
"7300 Hyatt Street ","SAN DIEGO",CA,92111
"1400 N Johnson Avenue ","COUNTY UNINCORPORATED",CA,""
"2600 Canyon Crest Drive ",ESCONDIDO,CA,92027
"9000 Wakarusa Street ","LA MESA",CA,91942
"5600 Dorothy Way ","SAN DIEGO",CA,92115
"2700 Via Juanita ",CARLSBAD,CA,92008
"3800 Coral Shores Court ","SAN DIEGO",CA,92173
"15700 Woods Valley Road ","VALLEY CENTER",CA,92082
"900 Pepper Drive ","",CA,92021
"100 N Coast Highway ",OCEANSIDE,CA,92054
"400 Palomar Avenue ","SAN DIEGO",CA,92037
"1700 Ocean Front Street ","SAN DIEGO",CA,92107
"400 W 0 9 Th Avenue ",ESCONDIDO,CA,92025
"800 Paseo Ranchero ","CHULA VISTA",CA,91910
"1000 57 Th Street ","SAN DIEGO",CA,92114
"600 S Upas Street ",ESCONDIDO,CA,92025
"3800 Pershing Avenue ","SAN DIEGO",CA,92104
"1700 S 39 Th Street ","SAN DIEGO",CA,92113
"5600 Spur Avenue ",OCEANSIDE,CA,92057
"1000 Monterey Court ","CHULA VISTA",CA,91911
"1100 W Chase Avenue ","EL CAJON",CA,92020
"1400 Golden Harvest Lane ","EL CAJON",CA,92019
"1500 Sycamore Drive ",FALLBROOK,CA,92028
"4400 Federal Boulevard ","SAN DIEGO",CA,92102
"5500 Elgin Avenue ","SAN DIEGO",CA,92120
"3300 Steel Street ","SAN DIEGO",CA,92113
"300 N Granados Avenue ","SOLANA BEACH",CA,92075
"3300 Wicopee Place ","SAN DIEGO",CA,92117
"18000 Via De Fortuna ","RANCHO SANTA FE",CA,92067
"300 S Broadway ",ESCONDIDO,CA,92025
"800 Grossmont Avenue ","COUNTY UNINCORPORATED",CA,""
"1100 N Anza Street ","",CA,92021
"2000 Montgomery Avenue ",ENCINITAS,CA,92007
"1000 Bridle Path Way ",OCEANSIDE,CA,92057
"3100 Via Marbella ","",CA,91978
"8800 Indian Wells Court ",SANTEE,CA,92071
"11000 Promesa Drive ","SAN DIEGO",CA,92124
"1600 Dusty Drive ","CHULA VISTA",CA,91915
"1000 N El Camino Real ",ENCINITAS,CA,""
"500 S 37 Th Street ","SAN DIEGO",CA,92113
"5100 Windsor Drive ","SAN DIEGO",CA,92109
"3100 Armstrong Street ","SAN DIEGO",CA,92111
"6600 Appert Court ","SAN DIEGO",CA,92111
"10900 New Salem Court ","SAN DIEGO",CA,92126
"4200 Balboa Avenue ","SAN DIEGO",CA,92117
"700 Dewane Drive ","EL CAJON",CA,92020
"1300 Camillo Way ","EL CAJON",CA,92021
"1000 Cam Ciego ",VISTA,CA,92084
"2200 E Madison Avenue ","",CA,92019
"17000 Roble Way ","SAN DIEGO",CA,92128
"6700 Mallee Street ",CARLSBAD,CA,92009
"27000 Valley Center Road ","VALLEY CENTER",CA,92082
"4000 Conrad Drive ","SPRING VALLEY",CA,91977
"8300 Westmore Road ","SAN DIEGO",CA,92126
"1600 Fortuna Avenue ","SAN DIEGO",CA,92109
"1100 Oxford Court ","CHULA VISTA",CA,91911
"5300 Forecastle Court ",CARLSBAD,CA,92008
"4700 Coconino Way ","SAN DIEGO",CA,92117
"9500 Genesee Avenue ","SAN DIEGO",CA,92121
"3000 Main Street ","SAN DIEGO",CA,92136
"7100 Calabria Court ","SAN DIEGO",CA,92122
"7800 Exchange Place ","SAN DIEGO",CA,92037
"12100 Cotorro Way ","SAN DIEGO",CA,92128
"4800 Pacifica Drive ","SAN DIEGO",CA,92109
"200 Catania Street ","SAN DIEGO",CA,92113
"2700 Peppertree Drive ",OCEANSIDE,CA,92056
"800 Quiet Hills Drive ","SAN MARCOS",CA,92069
"200 Santa Fe Drive ",ENCINITAS,CA,92024
"700 Passiflora Avenue ",ENCINITAS,CA,92024
"700 49 Th Street ","SAN DIEGO",CA,92102
"3700 Torrey Hill Lane ","SAN DIEGO",CA,92130
"2300 Beryl Street ","SAN DIEGO",CA,92109
"700 Silver Strand Boulevard ","IMPERIAL BEACH",CA,91932
"3800 Grandon Avenue ","SAN MARCOS",CA,92078
"700 Shadowridge Drive ",VISTA,CA,92083
"2200 B Street ","SAN DIEGO",CA,92102
"12500 Lemon Crest Drive ",LAKESIDE,CA,92040
"900 Avnda Campana ",FALLBROOK,CA,92028
"10100 Pinecastle Street ","SAN DIEGO",CA,92131
"700 East Lake Terrace ","CHULA VISTA",CA,""
"0 J Street ","CHULA VISTA",CA,91910
"15000 Birdie Lane ",CORONADO,CA,""
"1100 Lostinda Street ","EL CAJON",CA,92019
"3000 Luana Drive ",OCEANSIDE,CA,92056
"13100 Ridgedale Drive ",POWAY,CA,92064
"8300 Holt Street ","SPRING VALLEY",CA,91977
"1700 Dawn Place ",ESCONDIDO,CA,92027
"2600 S Santa Fe Avenue ","SAN MARCOS",CA,92069
"4500 Ocean View Boulevard ","SAN DIEGO",CA,92113
"1100 San Dieguito Drive ",ENCINITAS,CA,92024
"900 W 13 Th Avenue ",ESCONDIDO,CA,92025
"8500 Rockledge Road ","LA MESA",CA,91941
"3400 Hacienda Drive ",OCEANSIDE,CA,92054
"1100 W Nutmeg Street ","SAN DIEGO",CA,92101
"2100 Vista La Nisa ",CARLSBAD,CA,92009
"1200 Cardinal Place ","CHULA VISTA",CA,91911
"900 Funquest Drive ",FALLBROOK,CA,92028
"2100 Ensenada Street ","LEMON GROVE",CA,91945
"2100 Main Street ","SAN DIEGO",CA,92113
"600 Michigan Street ",OCEANSIDE,CA,92054
"1100 S Clementine Street ",OCEANSIDE,CA,92054
"3700 Leland Street ","SAN DIEGO",CA,92106
"400 Sunridge Place ",ESCONDIDO,CA,92026
"2900 Chicago Street ","SAN DIEGO",CA,92117
"900 E 22 Nd Street ","NATIONAL CITY",CA,91950
"300 Park Boulevard ","SAN DIEGO",CA,92101
"6100 Agee Street ","SAN DIEGO",CA,92122
"5000 Kearny Mesa Road ","SAN DIEGO",CA,92111
"1900 Cleveland Avenue ","NATIONAL CITY",CA,91950
"400 K Street ","SAN DIEGO",CA,92101
"700 Paseo Del Rey ","CHULA VISTA",CA,91910
"5600 Lone Star Drive ","SAN DIEGO",CA,92120
"100 49 Th Street ","SAN DIEGO",CA,92102
"2800 06 Th Avenue ","SAN DIEGO",CA,92103
"1800 Nirvana Avenue ","CHULA VISTA",CA,91911
"1700 Calle De Primra ","SAN DIEGO",CA,92037
"600 Diane Place ",ESCONDIDO,CA,92026
"1900 Felice Drive ",ESCONDIDO,CA,92026
"6800 Rainbow Heights Road ",FALLBROOK,CA,92028
"1900 Kelly Avenue ",RAMONA,CA,92065
"1000 Cerro Verde Drive ","SOLANA BEACH",CA,92075
"3400 Reynard Way ","SAN DIEGO",CA,92103
"3300 Genoa Way ",OCEANSIDE,CA,92056
"300 Henson Street ","SAN DIEGO",CA,92114
"11200 Vista La Cuesta Drive ","SAN DIEGO",CA,92131
"2200 Gill Village Way ","SAN DIEGO",CA,92108
"8300 Fresno Avenue ","LA MESA",CA,91941
"100 Mckinley Street ",OCEANSIDE,CA,92057
"10600 Pala Road ",PALA,CA,92059
"10600 Ashwood Street ",LAKESIDE,CA,92040
"1900 Eldora Street ","LEMON GROVE",CA,91945
"300 Colby Point Place ","CHULA VISTA",CA,91914
"5000 Balboa Avenue ","SAN DIEGO",CA,92117
"3400 Jewell Street ","SAN DIEGO",CA,92109
"2800 Balboa Drive ","SAN DIEGO",CA,92103
"11500 Camto La Bar ","SAN DIEGO",CA,92126
"400 Davidson Street ","CHULA VISTA",CA,91910
"1100 Sunview Place ",OCEANSIDE,CA,92057
"3000 Cam Cielo ",FALLBROOK,CA,92028
"3200 Kemper Street ","SAN DIEGO",CA,92110
"1600 E Lexington Avenue ","EL CAJON",CA,92019
"400 Stoney Pt Way ",OCEANSIDE,CA,92054
"400 Lado De Loma Drive ",VISTA,CA,92083
"5200 Wood Street ","LA MESA",CA,91941
"1700 Washington Street ","LEMON GROVE",CA,91977
"6600 Mcknight Street ","LEMON GROVE",CA,""
"2000 Park Dale Lane ",ENCINITAS,CA,92024
"5000 Georgetown Avenue ","SAN DIEGO",CA,92110
"15700 Camto La Torre ","SAN DIEGO",CA,92128
"12900 Maple View Street ",LAKESIDE,CA,""
"1600 E 16 Th Street ","NATIONAL CITY",CA,91950
"40400 Calle Roxanne ",FALLBROOK,CA,92028
"2900 Sandy Pointe ","DEL MAR",CA,92014
"2900 04 Th Avenue ","SAN DIEGO",CA,92103
"6900 Quail Place ",CARLSBAD,CA,92009
"300 N Midway Drive ",ESCONDIDO,CA,92027
"3400 Fairlomas Road ","NATIONAL CITY",CA,91950
"4400 Onondaga Avenue ","SAN DIEGO",CA,92117
"1300 Crann Avenue ","CHULA VISTA",CA,91911
"3800 Arverne Street ","SAN DIEGO",CA,92111
"12000 Camto Ryone ","SAN DIEGO",CA,92128
"3200 Kurtz Street ","SAN DIEGO",CA,92110
"10200 Sample Street ","SAN DIEGO",CA,92124
"2100 Oliver Avenue ","SAN DIEGO",CA,92109
"400 La Purisma Way ",OCEANSIDE,CA,92057
"4200 Loma Paseo ",BONITA,CA,91902
"900 B Street ","SAN DIEGO",CA,92101
"3000 Webster Avenue ","SAN DIEGO",CA,92113
"1500 Law Street ","SAN DIEGO",CA,92109
"100 Tony Gwynn Way ","SAN DIEGO",CA,""
"1100 Alexandria Drive ","SAN DIEGO",CA,92107
"1400 Heron Avenue ","EL CAJON",CA,92020
"1000 Crimson Drive ","SAN MARCOS",CA,92069
"10400 Isleworth Avenue ","SAN DIEGO",CA,92126
"1100 Loma Portal Drive ","EL CAJON",CA,92020
"3100 Casa Loma Court ",BONITA,CA,91902
"1100 Cam Donaire ","SAN DIEGO",CA,92154
"400 Dodson Street ","SAN DIEGO",CA,92102
"200 E Lincoln Avenue ",ESCONDIDO,CA,92026
"100 Balboa Street ","SAN MARCOS",CA,92069
"600 Paloma Court ",ENCINITAS,CA,92024
"1600 Glasgow Avenue ",ENCINITAS,CA,92007
"1000 Ponderosa Avenue ","SAN MARCOS",CA,92069
"3300 Orange Avenue ","SAN DIEGO",CA,92104
"3000 Cam Serbal ",CARLSBAD,CA,92009
"2400 Plaza Eva ","CHULA VISTA",CA,91914
"200 S Hickory Street ",ESCONDIDO,CA,92025
"2700 Honey Springs Road ",JAMUL,CA,91935
"8200 Alton Drive ","LEMON GROVE",CA,91945
"200 N Granados Avenue ","SOLANA BEACH",CA,92075
"4600 Adams Avenue ","SAN DIEGO",CA,92115
"1100 Cloudwalk Canyon Drive ","CHULA VISTA",CA,91911
"2700 Stirling Avenue ",CARLSBAD,CA,92008
"100 Bosstick Boulevard ","SAN MARCOS",CA,92069
"10900 Cte Codorniz ","SAN DIEGO",CA,92127
"6500 Brooklyn Avenue ","SAN DIEGO",CA,92114
"8200 New Salem Street ","SAN DIEGO",CA,92126
"7000 Glenroy Street ","SAN DIEGO",CA,92120
"5000 Wellworth Point ","SAN DIEGO",CA,92130
"1500 Euclid Avenue ","NATIONAL CITY",CA,91950
"1600 W Vista Way ",VISTA,CA,92083
"11400 Black Mtn Road ","SAN DIEGO",CA,92126
"100 Jupiter Street ",ENCINITAS,CA,92024
"900 E Mission Road ",FALLBROOK,CA,92069
"1200 Napa Avenue ","CHULA VISTA",CA,91911
"4700 Miletus Way ",OCEANSIDE,CA,92056
"4500 Paseo De La Vista ",BONITA,CA,91902
"8500 Blossom Lane ","LEMON GROVE",CA,91977
"5400 Cervantes Avenue ","SAN DIEGO",CA,92114
"1300 Madera Street ","SAN DIEGO",CA,92114
"3200 Boundary Street ","SAN DIEGO",CA,92104
"5000 Golodrina Way ",OCEANSIDE,CA,92057
"6700 Central Avenue ","LEMON GROVE",CA,91945
"1800 Capistrano Street ","SAN DIEGO",CA,92106
"1900 Chalcedony Street ","SAN DIEGO",CA,92109
"5600 Stresemann Street ","SAN DIEGO",CA,92122
"6600 Winona Avenue ","SAN DIEGO",CA,92120
"1000 Law Street ","SAN DIEGO",CA,92109
"1100 Lincoln Place ","SAN DIEGO",CA,91945
"2400 E 02 Nd Street ","NATIONAL CITY",CA,91950
"4400 Horizon Drive ",CARLSBAD,CA,92008
"400 E 0 8 Th Avenue ",ESCONDIDO,CA,92025
"7000 Appian Drive ","SAN DIEGO",CA,92139
"100 Seaward Avenue ","SAN DIEGO",CA,92173
"3700 Jewell Street ","SAN DIEGO",CA,92109
"12200 Mirasol Court ","SAN DIEGO",CA,92128
"12900 Willow Road ",LAKESIDE,CA,92040
"3200 Cam De Los Coches ",CARLSBAD,CA,92009
"2800 Amulet Street ","SAN DIEGO",CA,92123
"1600 Scott Place ",ENCINITAS,CA,92024
"10500 Heater Court ","SAN DIEGO",CA,92121
"3100 Lionshead Avenue ",CARLSBAD,CA,92010
"4500 La Jolla Village Drive ","SAN DIEGO",CA,92121
"900 N Rancho Del Rey Parkway ","CHULA VISTA",CA,91910
"3800 Halfbeak Way ","SAN DIEGO",CA,92124
"200 Lavender Lane ","",CA,92083
"500 Parkway Plaza ","EL CAJON",CA,""
"3500 James Circle ","SPRING VALLEY",CA,91977
"1100 S 37 Th Street ","SAN DIEGO",CA,92113
"3600 Strandway ","SAN DIEGO",CA,92109
"2200 Manya Street ","SAN DIEGO",CA,92154
"900 Ednabelle Court ","EL CAJON",CA,92021
"10700 Puebla Drive ","",CA,91941
"10400 Claudia Avenue ",SANTEE,CA,92071
"100 West Olive Drive ","SAN DIEGO",CA,92173
"900 25 Th Street ","SAN DIEGO",CA,92102
"2500 01 St Avenue ","SAN DIEGO",CA,92103
"800 Delta Street ","NATIONAL CITY",CA,91950
"500 W Mission Road ","SAN MARCOS",CA,92069
"6500 Rainbow Heights Road ",FALLBROOK,CA,92028
"900 Silverado Street ","SAN DIEGO",CA,92037
"100 Market Place ",ESCONDIDO,CA,92029
"1500 S El Cam Real ",ENCINITAS,CA,92024
"1200 Stratford Court ","SAN MARCOS",CA,92078
"6000 Carnegie Street ","SAN DIEGO",CA,92122
"1300 Summit Avenue ",ENCINITAS,CA,92007
"1100 N Vulcan Avenue ",ENCINITAS,CA,92024
"600 Hoska Drive ","DEL MAR",CA,92014
"4400 Redwood Street ","SAN DIEGO",CA,92105
"200 Redwood Street ","SAN DIEGO",CA,92103
"2000 Hawkins Way ","SPRING VALLEY",CA,91977
"5300 Tuscany ","SAN DIEGO",CA,""
"3000 Newton Avenue ","SAN DIEGO",CA,92113
"700 Haverford Road ",RAMONA,CA,92065
"600 Ballantyne Street ","EL CAJON",CA,92021
"14000 Lake Poway Road ",POWAY,CA,92064
"3700 Purer Road ","",CA,92029
"8000 Camto De Pizza ","SAN DIEGO",CA,92108
"5000 Abuela Drive ","SAN DIEGO",CA,92124
"3600 Janse Way ","SAN DIEGO",CA,92173
"12500 Lakeshore Drive ",LAKESIDE,CA,92040
"7800 Gabacho Street ",CARLSBAD,CA,92009
"4600 Villas Drive ","CHULA VISTA",CA,91902
"800 Merritt ","EL CAJON",CA,""
"700 Laurelwood Way ","EL CAJON",CA,92021
"8600 Varkdale Avenue ","SAN DIEGO",CA,""
"700 Corte Manolito ","SAN MARCOS",CA,""
"1400 Via Las Cumbres ","SAN DIEGO",CA,92111
"1200 25 Th Street ","SAN DIEGO",CA,92102
"500 North Harbor Street ","SAN DIEGO",CA,""
"6100 Seascape Drive ","SAN DIEGO",CA,92139
"1500 Stanislaus Drive ","CHULA VISTA",CA,91913
"44500 Brawley Avenue ",JACUMBA,CA,91934
"12600 Futura Street ","SAN DIEGO",CA,92130
"300 W Alvarado Street ",FALLBROOK,CA,92028
"2200 Niels Bohr Court ","SAN DIEGO",CA,92154
"13400 Racetrack View Court ","SAN DIEGO",CA,92014
"600 Woodlawn Avenue ","CHULA VISTA",CA,91910
"8100 Los Sabalos Street ","SAN DIEGO",CA,92126
"800 Hickory Court ","IMPERIAL BEACH",CA,91932
"1200 Gorge Run Way ","CHULA VISTA",CA,91913
"800 Hacienda Drive ","EL CAJON",CA,92020
"4800 Northerly Street ",OCEANSIDE,CA,92056
"400 N Horne Street ",OCEANSIDE,CA,92054
"2800 Coburn Street ","LINCOLN ACRES",CA,91950
"10500 Quail Canyon Road ","",CA,92021
"11200 Quail Canyon Road ","",CA,92021
"1500 Sunset Drive ","",CA,92081
"26000 N Lake Wohlford Road ","VALLEY CENTER",CA,92027
"2600 Sawgrass Street ","",CA,92019
"2500 Chadwell Avenue ","SAN DIEGO",CA,92154
"6700 Glenroy Street ","SAN DIEGO",CA,92120
"4800 Del Mar Avenue ","SAN DIEGO",CA,92107
"200 Loma Alta Drive ",OCEANSIDE,CA,92054
"5600 Old Ranch Road ",OCEANSIDE,CA,92057
"1500 Ridge Road ","",CA,92081
"600 N Ash Street ",ESCONDIDO,CA,92027
"2900 Madison Street ",CARLSBAD,CA,92008
"6400 Bonnie View Drive ","SAN DIEGO",CA,92119
"29000 Tangelo Way ","VALLEY CENTER",CA,92082
"6800 Camto Mundo ","SAN DIEGO",CA,92119
"1600 Capistrano Avenue ","SPRING VALLEY",CA,91977
"4100 Everts Street ","SAN DIEGO",CA,92109
"7000 N Johnson ","EL CAJON",CA,""
"5200 Pearlman Way ","SAN DIEGO",CA,92130
"2600 Lancelot Drive ",OCEANSIDE,CA,92054
"900 Cimarron Terrace ","",CA,92029
"500 E Lincoln Avenue ",ESCONDIDO,CA,92026
"300 Island Way ",OCEANSIDE,CA,92054
"7700 Ronson Road ","SAN DIEGO",CA,92111
"2500 Buena Vista Avenue ","LEMON GROVE",CA,91945
"600 Elm ","SAN DIEGO",CA,""
"800 Lauree Street ","EL CAJON",CA,92020
"5600 Zircon Street ","SAN DIEGO",CA,92114
"800 S Citrus Avenue ",ESCONDIDO,CA,92027
"10900 Derrydown Way ","SAN DIEGO",CA,92130
"700 Munevar Road ",ENCINITAS,CA,92007
"300 Chinquapin Avenue ",CARLSBAD,CA,92008
"4000 69 Th Street ","SAN DIEGO",CA,92115
"300 S Melrose Drive ","COUNTY UNINCORPORATED",CA,92081
"2800 Ocean Street ",CARLSBAD,CA,92008
"8100 Vlley View Circle ","LA MESA",CA,""
"300 10 Th Avenue ","SAN DIEGO",CA,92101
"14200 Green Valley Truck Trail ",POWAY,CA,92064
"9000 Otay Mesa Road ","SAN DIEGO",CA,""
"100 S Clairmont Avenue ","NATIONAL CITY",CA,91950
"5800 Lauretta Drive ","COUNTY UNINCORPORATED",CA,""
"9100 Gaman Street ",LAKESIDE,CA,92040
"100 Thunder Drive ",VISTA,CA,92056
"500 Calle Capistrano ","SAN MARCOS",CA,92069
"1500 S Citrus Avenue ","",CA,92027
"2200 Po Box ","EL CAJON",CA,""
"1000 Wall Street ","SAN DIEGO",CA,92037
"12300 Rancho Bernardo Road ","SAN DIEGO",CA,92128
"800 Aldea Drive ",OCEANSIDE,CA,92057
"300 San Miguel Drive ","CHULA VISTA",CA,91911
"2700 E 20 Th Street ","NATIONAL CITY",CA,91950
"11300 Scripps Ranch Boulevard ","SAN DIEGO",CA,92131
"200 W G Street ",ENCINITAS,CA,92024
"2000 Ebers Street ","SAN DIEGO",CA,92107
"4300 Maple Avenue ","LA MESA",CA,91941
"900 Muirlands Drive ","SAN DIEGO",CA,92037
"4700 Sea Water Lane ","SAN DIEGO",CA,92154
"1300 30 Th Street ","SAN DIEGO",CA,92154
"3400 Castle Glen Drive ","SAN DIEGO",CA,92123
"3300 Garrison Street ","SAN DIEGO",CA,92106
"1200 Sea Bird Way ","SAN DIEGO",CA,92154
"16900 Bernardo Center Drive ","SAN DIEGO",CA,92128
"4200 Willows Road ",ALPINE,CA,91901
"500 San Miguel Avenue ","SAN DIEGO",CA,92113
"4700 Dalea Place ",OCEANSIDE,CA,92057
"9600 Christmas Tree Lane ",LAKESIDE,CA,92040
